Country Group Name,Subject Descriptor,Units,Scale,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Middle East and Central Asia,Terms of trade of goods,Percent change,,42.49,3.78,-2.64,-6.12,-0.76,0.54,-39.34,6.66,-16.33,6.28,19.39,-4.73,-1.98,-10.22,-1.21,6.09,9.84,-0.78,-19.05,22.22,25.14,-5.02,4.25,1.29,7.60,18.06,6.79,3.50,10.62,-17.32,7.22,13.67,-2.45,0.52,-4.19,-24.07,-5.43,9.75,10.03,-4.56,-17.75,20.99,14.44,-6.54,-5.84,-4.53,-3.05,-2.49
Middle East and Central Asia,General government revenue,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,23.35,n/a,n/a,24.04,24.79,25.84,25.73,n/a,23.65,28.39,25.43,25.38,26.60,29.13,33.55,34.05,31.92,36.62,28.62,30.05,31.86,33.96,32.64,30.16,25.07,22.36,23.88,26.50,25.44,21.42,21.31,23.46,23.14,22.64,22.14,21.76,21.58
Middle East and Central Asia,General government total expenditure,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24.76,23.58,25.45,27.46,25.99,26.70,25.41,25.21,25.49,27.89,31.37,29.23,28.47,29.65,30.65,31.72,31.87,30.09,28.89,28.52,28.55,29.21,24.51,23.28,23.92,23.92,23.90,23.88,23.87
Middle East and Central Asia,General government net lending/borrowing,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-0.98,4.94,0.01,-2.06,0.65,2.47,8.13,8.85,6.43,8.73,-2.75,0.82,3.38,4.31,1.99,-1.57,-6.80,-7.73,-5.00,-2.02,-3.12,-7.79,-3.20,0.18,-0.78,-1.28,-1.77,-2.12,-2.29
Middle East and Central Asia,General government primary net lending/borrowing,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.71,-0.26,2.19,3.49,8.41,9.26,6.59,8.90,-2.31,1.50,4.03,4.91,2.73,-0.87,-6.16,-7.18,-4.53,-1.05,-1.92,-6.82,-1.99,1.33,1.10,0.86,0.51,0.25,0.21
Middle East and Central Asia,General government gross debt,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,57.43,50.92,54.39,60.45,54.46,54.51,41.87,32.94,28.30,24.27,30.06,27.29,25.10,26.12,26.10,26.12,35.91,43.29,43.95,42.39,45.89,54.38,50.39,43.43,41.19,40.86,41.02,41.02,41.02
Middle East and Central Asia,Current account balance,U.S. dollars,Billions,77.77,59.16,23.83,-10.67,-9.54,-2.48,-17.38,-8.69,-10.17,-4.83,2.58,-68.07,-28.94,-26.29,-13.78,-9.89,4.18,3.66,-35.99,6.61,73.06,44.25,32.32,57.12,93.96,210.62,271.47,252.54,353.41,35.41,188.47,430.91,420.33,334.28,199.75,-140.76,-146.41,-39.02,111.83,17.26,-105.67,121.80,406.54,333.05,242.88,169.56,124.41,89.84
Middle East and Central Asia,Current account balance,Percent of GDP,,14.10,10.16,4.14,-1.83,-1.61,-0.41,-2.80,-1.18,-1.32,-0.55,0.23,-8.42,-4.82,-4.10,-2.01,-1.27,0.47,0.39,-3.85,0.63,5.93,3.66,3.15,4.90,6.72,12.33,13.28,10.34,11.68,1.30,5.92,11.45,10.91,8.37,4.88,-3.86,-4.07,-1.05,2.76,0.41,-2.55,2.32,6.48,5.20,3.63,2.42,1.69,1.16
Middle East and Central Asia,Imports of goods and services,U.S. dollars,Billions,147.39,168.48,166.19,169.92,156.85,135.58,117.26,119.39,122.17,136.28,164.72,201.25,210.64,205.34,191.04,222.74,240.76,251.80,242.98,235.74,256.37,265.36,287.41,351.26,454.67,549.57,664.18,858.88,1085.90,983.28,1052.54,1192.51,1317.27,1379.02,1447.17,1333.46,1264.73,1341.17,1393.91,1394.83,1166.02,1344.45,1612.41,1658.64,n/a,n/a,n/a,n/a
Middle East and Central Asia,Exports of goods and services,U.S. dollars,Billions,213.55,225.00,181.48,147.78,137.48,120.73,87.21,103.23,104.32,124.20,165.92,161.31,181.89,183.84,187.18,216.19,248.69,252.43,204.04,240.10,324.83,311.25,330.18,412.11,553.24,751.12,911.47,1085.29,1421.21,1041.30,1283.96,1695.83,1778.39,1777.36,1715.22,1255.98,1172.97,1336.08,1555.37,1473.80,1114.65,1516.90,2085.95,2037.40,n/a,n/a,n/a,n/a
Middle East and Central Asia,Financial account balance,U.S. dollars,Billions,n/a,81.51,29.40,-26.32,-26.96,-18.13,-18.63,-16.44,-6.59,-0.93,-0.50,-80.89,-37.53,-30.49,-20.71,-5.78,5.19,4.99,-20.96,14.02,71.79,35.49,52.44,51.22,73.84,130.51,208.76,206.28,248.21,-34.28,142.59,332.50,305.27,258.31,156.92,-186.16,-225.55,-38.88,103.80,27.74,-78.81,98.41,401.17,326.00,n/a,n/a,n/a,n/a
Middle East and Central Asia,"Direct investment, net",U.S. dollars,Billions,n/a,-8.19,-11.74,-5.56,-6.07,-1.99,-2.06,1.88,0.05,0.70,-2.87,-1.82,-2.58,-6.00,-7.32,-5.74,-7.21,-13.54,-15.19,-7.30,-8.29,-18.33,-15.20,-26.53,-26.39,-39.66,-51.00,-57.80,-80.46,-80.05,-58.29,-36.55,-44.20,-23.75,-43.72,-12.40,-30.96,-15.42,-11.35,-23.55,-23.30,-11.24,-5.29,-8.79,n/a,n/a,n/a,n/a
Middle East and Central Asia,"Portfolio investment, net",U.S. dollars,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4.30,-2.48,n/a,-8.01,-0.11,-6.04,1.63,19.85,7.84,1.46,33.39,24.10,7.71,44.80,52.70,30.78,73.27,74.06,60.87,28.20,18.52,83.46,74.06,74.36,129.27,61.79,-12.09,-41.49,5.81,29.22,86.37,55.50,103.49,39.99,n/a,n/a,n/a,n/a
Middle East and Central Asia,"Other investment, net",U.S. dollars,Billions,44.41,20.21,20.57,2.30,20.65,2.24,0.26,-3.61,-0.58,-9.44,-4.19,-77.09,-44.75,-21.08,-21.67,-0.33,-5.46,-5.78,-12.62,8.84,22.93,13.93,25.46,0.67,2.31,20.79,31.14,-36.36,80.78,25.88,80.49,130.90,134.78,118.11,64.35,-52.58,-42.71,84.53,76.87,15.35,-63.81,6.28,95.25,104.66,n/a,n/a,n/a,n/a
Middle East and Central Asia,Change in reserves,U.S. dollars,Billions,24.99,45.28,15.35,-12.80,-23.27,-6.10,-12.30,-6.53,-2.46,6.91,3.70,1.81,3.92,1.79,8.90,8.42,16.00,5.25,-1.07,11.60,30.65,21.09,21.70,38.69,49.60,134.00,173.32,245.15,202.38,-3.60,106.52,158.20,156.10,91.59,-10.08,-196.84,-148.34,-58.41,38.64,5.17,-87.70,54.50,213.11,199.17,n/a,n/a,n/a,n/a
Middle East and Central Asia,"External debt, total",U.S. dollars,Billions,105.39,114.90,124.79,129.70,130.16,136.29,148.66,158.73,170.10,177.37,201.70,198.18,208.77,241.15,262.28,270.63,276.25,281.20,308.81,319.96,321.43,319.11,339.62,508.28,527.97,547.77,635.74,828.22,889.37,920.94,953.75,1017.42,1016.72,1073.47,1139.70,1239.68,1388.14,1525.02,1650.12,1817.46,1978.84,2099.40,2156.10,2180.59,n/a,n/a,n/a,n/a
Middle East and Central Asia,"External debt, total",Percent of GDP,,20.10,19.96,21.84,21.36,21.06,21.10,22.68,21.11,20.63,21.59,21.26,36.25,39.44,42.13,43.10,37.94,33.97,32.11,35.13,32.53,27.17,29.98,34.76,43.14,38.55,33.06,31.40,34.41,30.59,34.67,30.88,27.79,27.51,27.75,28.56,37.34,39.87,43.16,42.69,46.49,51.15,41.61,35.83,34.75,n/a,n/a,n/a,n/a
Middle East and Central Asia,"External debt, total",Percent of exports of goods and services,,49.25,50.95,68.60,87.58,94.52,112.71,170.25,153.59,162.89,142.67,121.57,122.85,114.02,130.17,138.14,125.51,111.33,111.68,151.89,133.68,98.95,102.52,102.86,88.79,95.43,72.93,69.75,76.31,62.58,88.44,74.28,60.00,57.17,60.40,66.45,98.70,118.34,114.14,106.09,123.32,177.53,138.40,103.36,107.03,n/a,n/a,n/a,n/a
Middle East and Central Asia,"External debt, total debt service",U.S. dollars,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,33.88,37.43,31.84,34.16,45.05,55.19,56.00,58.17,53.53,74.37,81.84,85.60,78.16,84.29,96.78,114.00,150.06,162.29,192.64,182.63,178.01,177.91,180.82,213.10,204.38,217.50,243.54,260.18,291.21,319.20,333.71,317.45,403.27,404.64,n/a,n/a,n/a,n/a
Middle East and Central Asia,"External debt, total debt service",Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4.05,9.08,5.89,5.88,7.38,7.73,6.75,6.59,5.99,7.49,6.92,8.81,8.01,7.53,7.12,6.95,7.59,6.77,6.68,6.92,5.77,4.90,4.94,5.52,5.17,6.46,6.99,7.31,7.57,9.59,9.92,7.11,6.75,6.42,n/a,n/a,n/a,n/a
Middle East and Central Asia,"External debt, total debt service",Percent of exports of goods and services,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20.42,23.21,17.51,18.55,24.05,25.60,22.57,23.10,26.33,31.07,25.26,27.56,23.75,20.53,17.54,15.23,16.51,14.99,13.58,17.59,13.91,10.52,10.19,12.02,11.95,17.38,20.84,19.54,18.79,21.74,30.07,20.99,19.38,19.91,n/a,n/a,n/a,n/a
Middle East and Central Asia,"External debt, total debt service, interest",U.S. dollars,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10.28,10.88,9.08,11.32,10.53,12.66,13.19,13.87,13.49,12.79,14.59,17.37,13.09,16.52,15.78,15.67,26.12,36.45,31.13,25.39,23.46,23.92,25.47,25.54,27.94,32.69,41.25,46.54,57.67,63.26,51.77,41.66,62.68,83.84,n/a,n/a,n/a,n/a
Middle East and Central Asia,"External debt, total debt service, interest",Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.92,1.35,1.51,1.77,1.53,1.63,1.50,1.49,1.43,1.20,1.16,1.44,1.28,1.42,1.13,0.92,1.28,1.49,1.03,0.93,0.74,0.64,0.66,0.64,0.68,0.90,1.15,1.25,1.43,1.51,1.25,0.79,1.00,1.31,n/a,n/a,n/a,n/a
Middle East and Central Asia,"External debt, total debt service, interest",Percent of exports of goods and services,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.19,6.75,4.99,6.15,5.60,5.87,5.32,5.51,6.63,5.34,4.50,5.59,3.98,4.02,2.86,2.09,2.87,3.37,2.20,2.45,1.83,1.42,1.44,1.44,1.63,2.61,3.53,3.50,3.72,4.31,4.66,2.75,3.01,4.13,n/a,n/a,n/a,n/a
Middle East and Central Asia,"External debt, total debt service, amortization",U.S. dollars,Billions,5.28,8.39,6.64,7.51,7.44,n/a,n/a,9.04,n/a,n/a,23.60,26.55,22.76,22.84,34.52,42.54,42.80,44.30,40.04,61.59,67.25,68.23,65.07,67.80,81.01,98.35,123.94,125.84,161.52,157.24,154.57,154.00,155.36,187.58,176.51,184.85,202.34,213.68,233.57,255.97,281.97,275.79,340.59,320.81,n/a,n/a,n/a,n/a
Middle East and Central Asia,"External debt, total debt service, amortization",Percent of GDP,,0.96,1.44,1.15,1.28,1.25,n/a,n/a,1.23,n/a,n/a,2.10,3.28,3.80,3.56,5.02,5.48,4.86,4.74,4.24,5.78,5.34,5.65,6.35,5.82,5.80,5.76,6.06,5.15,5.34,5.77,4.85,4.09,4.03,4.70,4.31,5.07,5.62,5.75,5.77,6.11,6.80,5.26,5.43,5.01,n/a,n/a,n/a,n/a
Middle East and Central Asia,"External debt, total debt service, amortization",Percent of exports of goods and services,,2.55,3.82,3.78,5.29,5.66,6.75,10.11,9.28,10.32,9.93,14.22,16.46,12.52,12.40,18.45,19.73,17.25,17.59,19.69,25.73,20.76,21.96,19.74,16.47,14.66,13.11,13.61,11.61,11.37,15.12,12.05,9.09,8.75,10.57,10.31,14.76,17.30,16.04,15.05,17.41,25.37,18.24,16.37,15.79,n/a,n/a,n/a,n/a
Sub-Saharan Africa,"Gross domestic product, constant prices",Percent change,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.15,-0.06,1.63,1.83,3.87,4.79,3.53,2.42,2.37,3.99,4.64,6.26,4.83,6.84,6.23,5.96,6.54,5.67,3.66,6.91,4.99,4.77,4.91,4.99,3.19,1.49,2.96,3.33,3.18,-1.65,4.70,3.58,3.71,4.08,4.17,4.25,4.37
Sub-Saharan Africa,"Gross domestic product, current prices",U.S. dollars,Billions,317.45,335.79,338.58,311.79,247.32,225.91,257.45,279.86,301.58,307.24,411.77,417.71,415.13,413.96,401.83,493.79,552.02,574.12,575.64,419.76,424.23,405.13,437.00,550.16,676.20,795.30,912.41,1051.94,1204.35,1158.15,1372.45,1574.01,1655.44,1738.81,1814.70,1622.55,1509.07,1614.23,1751.02,1762.29,1665.21,1875.60,2037.30,2183.82,2367.80,2566.87,2788.20,3027.99
Sub-Saharan Africa,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,343.38,387.82,413.74,429.17,460.42,480.42,503.47,529.25,569.20,607.19,813.63,841.14,860.06,893.07,926.75,982.01,1046.71,1100.03,1167.09,1210.50,1285.45,1372.36,1475.98,1574.54,1724.10,1887.00,2060.11,2252.26,2422.22,2521.74,2724.34,2949.15,3055.90,3259.20,3486.90,3567.50,3668.19,3818.62,4037.34,4236.50,4209.94,4589.24,5090.79,5466.05,5805.46,6157.67,6538.88,6953.52
Sub-Saharan Africa,"Gross domestic product per capita, constant prices",Purchasing power parity; 2017 international dollar,Units,3225.03,3238.11,3163.25,3069.03,3085.19,3020.93,3019.71,3012.52,3039.14,3026.12,2937.65,2850.59,2750.63,2706.46,2676.18,2705.21,2758.48,2769.40,2765.52,2756.81,2773.50,2821.26,2909.78,2954.25,3069.21,3175.42,3276.86,3399.38,3494.49,3521.92,3660.63,3720.74,3789.33,3870.24,3958.64,3977.64,3928.38,3938.00,3964.25,3984.44,3813.64,3889.50,3927.79,3970.41,4027.26,4089.27,4154.59,4224.16
Sub-Saharan Africa,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,1297.76,1425.78,1477.85,1488.25,1549.96,1565.83,1594.38,1628.29,1702.69,1763.77,1792.68,1800.37,1779.65,1795.00,1813.15,1871.32,1943.52,1987.27,2013.69,2035.98,2094.96,2179.21,2283.45,2365.54,2523.22,2691.12,2861.17,3046.13,3192.42,3238.98,3407.29,3549.84,3582.86,3723.77,3882.53,3872.35,3881.29,3938.00,4058.95,4152.60,4022.49,4272.97,4621.83,4838.44,5010.70,5182.41,5365.43,5560.84
Sub-Saharan Africa,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,2.56,2.60,2.60,2.53,2.51,2.45,2.44,2.41,2.39,2.37,2.94,2.87,2.59,2.57,2.54,2.54,2.56,2.54,2.60,2.57,2.55,2.60,2.67,2.69,2.72,2.76,2.77,2.80,2.87,2.98,3.02,3.08,3.04,3.09,3.18,3.19,3.16,3.12,3.11,3.12,3.17,3.13,3.15,3.19,3.21,3.24,3.27,3.30
Sub-Saharan Africa,Investment,Percent of GDP,,26.96,28.70,24.46,20.01,20.25,19.33,18.90,17.94,19.39,23.81,18.92,18.03,18.37,16.69,16.12,16.52,16.97,17.77,18.92,17.00,17.09,17.54,18.69,18.53,19.21,18.82,19.49,21.08,21.62,22.54,21.49,20.38,21.27,21.22,21.96,22.15,21.02,20.48,21.20,22.90,22.60,23.99,20.53,20.43,20.06,19.83,19.60,19.07
Sub-Saharan Africa,Gross national savings,Percent of GDP,,18.13,15.82,12.74,13.26,14.00,14.26,13.72,14.23,14.02,14.65,16.52,14.85,14.67,13.10,13.35,13.40,14.55,16.27,15.57,15.16,17.80,16.08,17.13,17.63,19.94,22.28,23.02,22.09,21.57,19.91,20.63,19.86,19.64,19.09,18.69,16.86,17.72,18.37,19.18,19.60,19.80,23.06,18.89,17.92,17.52,17.39,17.33,17.20
Sub-Saharan Africa,"Inflation, average consumer prices",Percent change,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,38.05,16.61,9.70,13.31,16.27,14.28,10.92,11.42,9.16,9.45,7.42,5.43,12.65,9.57,7.83,9.29,9.01,6.55,6.35,6.72,10.21,10.68,8.33,8.16,10.19,11.07,14.44,11.87,8.57,7.27,6.97,6.90
Sub-Saharan Africa,"Inflation, end of period consumer prices",Percent change,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,31.15,12.37,13.71,13.96,18.56,12.36,13.18,10.63,8.29,7.73,7.95,7.57,13.08,8.84,7.46,9.91,7.99,6.10,6.09,7.78,11.49,10.08,7.67,9.15,10.65,11.50,15.55,10.17,7.95,7.01,6.94,6.72
Sub-Saharan Africa,Volume of imports of goods and services,Percent change,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,7.38,0.47,2.77,5.26,14.21,3.47,8.92,8.08,-4.29,-2.04,8.64,6.00,7.44,8.28,15.09,11.15,16.50,12.03,-4.23,9.00,8.74,5.26,5.03,6.67,2.11,-8.91,1.29,7.16,6.67,-10.06,0.91,5.25,3.36,4.43,3.73,3.84,3.72
Sub-Saharan Africa,Volume of imports of goods,Percent change,,11.04,6.11,-9.77,-10.76,11.16,-4.26,4.56,3.61,10.67,0.70,-0.46,6.94,0.81,0.74,6.83,13.66,4.70,12.57,6.08,0.18,-0.92,7.78,7.13,8.03,7.53,16.32,7.84,16.43,12.37,-6.36,11.32,10.89,5.68,5.71,5.64,5.34,-8.04,-1.38,5.27,6.49,-5.52,1.41,5.50,3.08,3.89,3.59,4.20,4.15
Sub-Saharan Africa,Volume of exports of goods and services,Percent change,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4.35,3.61,3.58,2.20,11.93,8.77,4.14,0.19,3.28,3.11,4.39,2.68,5.78,8.57,10.25,0.72,7.63,2.49,-4.44,5.64,0.02,2.16,3.79,0.65,3.55,-0.09,3.05,2.98,2.15,-9.61,2.39,1.60,4.06,5.57,4.83,5.39,5.67
Sub-Saharan Africa,Volume of exports of goods,Percent change,,n/a,n/a,n/a,n/a,n/a,n/a,-1.20,4.22,4.62,2.84,4.47,3.60,1.80,3.90,2.90,10.20,8.64,4.22,-1.01,3.91,3.66,3.33,0.49,5.59,9.14,12.51,-0.65,8.19,2.26,-5.13,6.14,-0.19,1.79,3.80,0.12,2.65,-0.56,2.27,3.21,1.79,-8.81,3.26,1.53,3.53,4.74,4.36,5.24,5.38
Sub-Saharan Africa,Terms of trade of goods and services,Percent change,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-4.08,-3.99,-3.24,-3.77,-0.97,4.08,-0.30,-5.00,4.58,9.17,-4.53,2.18,3.17,4.90,8.67,8.82,3.01,6.85,-9.25,11.44,11.36,-0.58,-1.16,-3.16,-13.03,-1.71,7.94,5.58,-2.21,-2.84,12.33,4.26,-5.13,-1.64,-1.23,-0.78,-0.72
Sub-Saharan Africa,Terms of trade of goods,Percent change,,n/a,n/a,n/a,n/a,n/a,n/a,0.17,-0.28,-3.73,-4.29,-4.37,-3.82,-3.36,-1.74,-1.48,-1.25,6.15,-1.70,-12.47,4.73,10.29,-3.59,4.61,0.89,5.42,8.93,9.53,4.02,9.49,-12.02,11.96,12.99,-1.23,-0.86,-3.60,-14.70,-1.46,9.35,4.84,-2.26,0.40,10.56,2.15,-5.53,-1.88,-1.18,-0.83,-0.81
Sub-Saharan Africa,General government revenue,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20.44,20.75,18.92,19.45,20.73,22.23,24.13,22.03,23.13,18.66,19.81,22.02,21.08,19.46,18.70,16.74,15.85,16.82,17.40,16.97,15.64,17.08,17.52,17.23,16.79,16.48,16.20,15.95
Sub-Saharan Africa,General government total expenditure,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20.70,22.38,19.86,21.26,20.33,20.85,19.59,21.54,21.98,22.89,23.10,23.13,22.75,22.51,22.25,20.93,20.21,21.25,20.86,20.89,22.00,22.21,22.01,21.47,21.02,20.78,20.59,20.45
Sub-Saharan Africa,General government net lending/borrowing,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-0.26,-1.63,-0.94,-1.81,0.40,1.38,4.54,0.49,1.15,-4.24,-3.29,-1.11,-1.67,-3.05,-3.56,-4.18,-4.36,-4.43,-3.46,-3.92,-6.37,-5.12,-4.49,-4.24,-4.23,-4.30,-4.40,-4.51
Sub-Saharan Africa,General government primary net lending/borrowing,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.97,1.47,1.39,0.89,2.46,3.36,6.06,1.82,2.39,-2.99,-2.01,0.21,-0.29,-1.62,-2.07,-2.48,-2.38,-2.22,-1.05,-1.43,-3.64,-2.21,-1.54,-1.15,-0.98,-0.93,-0.87,-0.86
Sub-Saharan Africa,General government gross debt,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,62.82,59.78,53.16,48.08,43.54,36.20,27.43,23.96,23.23,26.70,25.71,27.85,27.83,29.92,31.85,37.65,42.29,44.69,47.24,50.06,57.55,57.00,55.53,53.73,52.93,52.37,52.03,51.79
Sub-Saharan Africa,Current account balance,U.S. dollars,Billions,1.17,-20.32,-18.72,-10.23,-3.96,2.04,-2.62,-0.37,-4.90,-2.96,-1.02,-5.54,-4.25,-4.37,-6.01,-10.09,0.79,-8.24,-16.02,-7.89,4.57,-3.25,-3.74,-2.58,7.08,29.52,33.13,13.76,3.02,-26.36,-11.55,-8.77,-28.13,-38.69,-64.88,-92.94,-54.58,-34.60,-39.99,-57.36,-48.04,-19.86,-34.55,-55.38,-59.99,-62.75,-63.41,-61.16
Sub-Saharan Africa,Current account balance,Percent of GDP,,-1.17,-3.92,-3.16,-1.73,-1.58,-0.18,-1.08,-0.11,-1.54,-1.30,-0.25,-1.33,-1.02,-1.06,-1.50,-2.04,0.14,-1.44,-2.78,-1.88,1.08,-0.80,-0.86,-0.47,1.05,3.71,3.63,1.31,0.25,-2.28,-0.84,-0.56,-1.70,-2.23,-3.58,-5.73,-3.62,-2.14,-2.28,-3.26,-2.89,-1.06,-1.70,-2.54,-2.53,-2.45,-2.27,-2.02
Sub-Saharan Africa,Imports of goods and services,U.S. dollars,Billions,n/a,n/a,n/a,n/a,n/a,45.99,45.55,52.10,58.19,58.79,68.26,71.80,74.10,72.85,77.29,93.86,95.65,102.73,99.52,95.32,98.62,105.01,111.81,137.72,169.37,209.11,243.63,304.72,380.30,328.25,392.17,478.82,490.76,499.96,517.16,447.19,385.80,410.79,465.71,482.11,405.43,473.10,558.99,579.75,n/a,n/a,n/a,n/a
Sub-Saharan Africa,Exports of goods and services,U.S. dollars,Billions,n/a,n/a,n/a,n/a,n/a,52.28,47.68,58.76,59.98,61.81,74.20,71.06,72.84,70.80,72.35,85.27,95.51,96.34,84.96,90.43,106.90,107.18,112.42,140.70,181.46,234.25,269.36,321.33,392.17,301.79,389.26,491.34,477.15,478.39,454.67,343.66,318.58,369.89,423.29,412.30,337.39,444.17,525.15,521.49,n/a,n/a,n/a,n/a
Sub-Saharan Africa,Financial account balance,U.S. dollars,Billions,-0.19,-18.75,-15.24,-9.61,-2.99,1.65,-1.15,-1.09,-4.00,-1.16,3.47,-0.26,-0.52,-2.46,-1.97,-6.34,2.37,-4.22,-12.50,-4.79,10.37,2.16,-3.91,2.98,19.75,24.03,50.23,0.94,-11.72,-51.11,-5.11,-14.57,-25.56,-55.27,-78.51,-67.95,-64.81,-44.88,-41.30,-54.43,-21.06,-10.81,-23.15,-45.54,n/a,n/a,n/a,n/a
Sub-Saharan Africa,"Direct investment, net",U.S. dollars,Billions,0.39,-0.52,-1.24,-0.88,-0.55,-0.53,-0.35,-0.86,-0.71,-2.18,-0.55,-1.44,0.91,-1.62,-2.32,-1.62,-3.15,-5.39,-4.13,-6.37,-5.65,-16.72,-11.38,-11.13,-8.26,-16.21,-7.17,-21.64,-38.70,-32.50,-37.92,-31.28,-34.15,-22.09,-48.18,-37.76,-34.27,-37.38,-20.95,-30.51,-10.63,-69.53,-31.84,-40.27,n/a,n/a,n/a,n/a
Sub-Saharan Africa,"Portfolio investment, net",U.S. dollars,Billions,0.71,0.20,-0.56,0.63,-1.06,-0.59,0.48,-0.39,-0.08,0.35,0.42,-0.42,-3.91,-0.58,-2.60,-2.36,-1.73,-6.44,-3.25,-8.26,2.16,7.52,1.15,0.18,-4.48,-0.86,-16.82,-5.90,24.32,-8.04,0.99,-18.88,-28.33,-21.35,-8.63,-21.49,-16.55,-23.98,-4.54,-18.70,2.40,44.70,5.46,4.49,n/a,n/a,n/a,n/a
Sub-Saharan Africa,"Financial derivatives, net",U.S. dollars,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.01,0.00,0.00,0.00,-0.01,0.00,0.01,0.02,0.00,-0.21,-0.21,-1.67,-1.74,-0.77,-1.51,-0.37,1.02,0.19,-0.53,0.28,0.66,-0.17,-0.26,-0.29,n/a,n/a,n/a,n/a
Sub-Saharan Africa,"Other investment, net",U.S. dollars,Billions,-6.30,-9.89,-11.63,-9.15,-1.79,2.56,-1.60,-3.68,-2.94,-2.03,-1.09,-0.76,5.39,-0.14,-2.18,-6.26,3.56,0.26,-3.98,7.54,5.95,10.26,8.01,15.17,14.40,18.68,42.44,0.49,-14.06,-2.23,31.51,18.16,19.94,-10.55,-10.52,8.58,-9.44,0.49,-19.84,-11.28,-2.45,-11.71,13.07,-9.66,n/a,n/a,n/a,n/a
Sub-Saharan Africa,Change in reserves,U.S. dollars,Billions,4.97,-8.52,-2.06,-0.21,-0.09,0.08,0.67,3.87,0.11,2.63,4.33,2.83,-2.57,0.22,3.54,3.48,3.79,7.45,-1.88,2.26,7.91,1.14,-1.61,-1.26,18.20,22.54,31.79,28.01,16.69,-7.87,0.91,19.49,18.98,0.06,-9.10,-16.48,-4.61,15.86,4.65,6.19,-9.60,26.59,-9.00,1.04,n/a,n/a,n/a,n/a
